flow,date
6.000301662857527,1983-10-27
4.395703697217311,1983-10-28
2.4478878591565696,1983-10-29
3.1459565968004464,1983-10-30
5.43570841049776,1983-10-31
4.379918321110854,1983-11-01
2.3987801132988325,1983-11-02
2.8049219990488155,1983-11-03
2.1522273612163807,1983-11-04
0.16156415141655733,1983-11-05
3.058041217820774,1983-11-06
0.2975032290729398,1983-11-07
2.785908570474211,1983-11-08
1.0158609862213046,1983-11-09
2.6451784090501578,1983-11-10
1.5045212544290876,1983-11-11
0.3857222826756974,1983-11-12
1.6499095958609646,1983-11-13
0.6889455688804997,1983-11-14
1.6488074147938683,1983-11-15
1.5643223663680916,1983-11-16
1.5200586696002354,1983-11-17
0.5806833255050867,1983-11-18
2.0250860118801417,1983-11-19
2.1240265181133946,1983-11-20
1.5546535869989464,1983-11-21
1.4448728392670063,1983-11-22
0.001,1983-11-23
0.001,1983-11-24
0.001,1983-11-25
0.5489365244601472,1983-11-26
0.1965381676582182,1983-11-27
0.4889354030302884,1983-11-28
1.238795416243659,1983-11-29
1.6499561102017353,1983-11-30
1.500977413812842,1983-12-01
0.43750820678832225,1983-12-02
0.23546393273938565,1983-12-03
3.030278882220135,1983-12-04
0.001,1983-12-05
0.001,1983-12-06
0.44543551831719236,1983-12-07
0.001,1983-12-08
1.9437988133951805,1983-12-09
0.001,1983-12-10
0.001,1983-12-11
1.3762149810563782,1983-12-12
1.4894842005641147,1983-12-13
0.001,1983-12-14
0.7354761033363673,1983-12-15
0.46251052526043124,1983-12-16
0.001,1983-12-17
1.0443468063491355,1983-12-18
0.9204954138125677,1983-12-19
0.036628973832476985,1983-12-20
0.8324726407444977,1983-12-21
0.001,1983-12-22
1.4690725640388091,1983-12-23
2.0399541208198526,1983-12-24
0.001,1983-12-25
0.28620510690781176,1983-12-26
0.488677796576704,1983-12-27
0.001,1983-12-28
0.001,1983-12-29
0.5994286271297067,1983-12-30
1.13594941348004,1983-12-31
0.9948399192674582,1984-01-01
0.001,1984-01-02
0.001,1984-01-03
1.0481624853504732,1984-01-04
0.001,1984-01-05
0.001,1984-01-06
2.2071669810202685,1984-01-07
1.3056074358139798,1984-01-08
0.2161894663591047,1984-01-09
2.0715063394406346,1984-01-10
0.6955333389809115,1984-01-11
0.8625699547684247,1984-01-12
0.001,1984-01-13
0.7565475145795352,1984-01-14
0.001,1984-01-15
0.001,1984-01-16
0.001,1984-01-17
0.7058824113406585,1984-01-18
1.4962224888449058,1984-01-19
0.001,1984-01-20
0.17103779342120817,1984-01-21
0.8026797801013177,1984-01-22
0.001,1984-01-23
0.5826339576805126,1984-01-24
1.092978219681822,1984-01-25
0.001,1984-01-26
0.7981651800758158,1984-01-27
2.492087218904139,1984-01-28
1.6176096737774204,1984-01-29
0.21071926079218922,1984-01-30
0.6047498630263641,1984-01-31
0.5759975472063519,1984-02-01
1.1008444946868041,1984-02-02
0.09827286754504883,1984-02-03
0.2683631085100003,1984-02-04
0.001,1984-02-05
0.001,1984-02-06
1.8750500892410096,1984-02-07
0.8545653232633169,1984-02-08
0.001,1984-02-09
0.001,1984-02-10
0.6236880398404113,1984-02-11
0.5958564788714829,1984-02-12
1.1612859586789261,1984-02-13
1.71592509976837,1984-02-14
0.001,1984-02-15
0.9337611802562107,1984-02-16
0.940168615124616,1984-02-17
0.04686720944271339,1984-02-18
0.001,1984-02-19
0.001,1984-02-20
2.0541984945589924,1984-02-21
0.001,1984-02-22
2.551725007243476,1984-02-23
0.001,1984-02-24
1.3238649163041791,1984-02-25
0.5103821400669653,1984-02-26
0.001,1984-02-27
1.9863019034440166,1984-02-28
0.6773354450208924,1984-02-29
1.9279229020704711,1984-03-01
0.001,1984-03-02
0.001,1984-03-03
0.558354876037649,1984-03-04
0.001,1984-03-05
0.7086731456762014,1984-03-06
1.4260539182458554,1984-03-07
0.001,1984-03-08
0.10130191159756718,1984-03-09
0.7040166499929577,1984-03-10
0.9494651869783699,1984-03-11
0.001,1984-03-12
0.001,1984-03-13
0.12297759207423736,1984-03-14
1.855392464838158,1984-03-15
2.1738189328609336,1984-03-16
0.001,1984-03-17
0.001,1984-03-18
0.25691411198884717,1984-03-19
0.001,1984-03-20
1.4605071686626996,1984-03-21
1.3167494282967072,1984-03-22
1.0470065152844084,1984-03-23
0.001,1984-03-24
1.0776811202755412,1984-03-25
0.001,1984-03-26
1.1684156659654734,1984-03-27
0.40398462558233034,1984-03-28
0.001,1984-03-29
0.001,1984-03-30
0.001,1984-03-31
1.677182556180718,1984-04-01
0.001,1984-04-02
0.001,1984-04-03
1.4896106601097232,1984-04-04
0.5194788311588543,1984-04-05
0.7122164394339583,1984-04-06
2.297790836404462,1984-04-07
1.315224461187661,1984-04-08
0.7095494354282412,1984-04-09
2.823716890150183,1984-04-10
2.8809433251892558,1984-04-11
2.9892501600671757,1984-04-12
2.3108328779351472,1984-04-13
4.055794435569754,1984-04-14
3.9091527893176683,1984-04-15
4.641845938296062,1984-04-16
3.673588010220177,1984-04-17
5.961855902425201,1984-04-18
6.5337199323808886,1984-04-19
8.369381274260675,1984-04-20
12.508104096328848,1984-04-21
13.67754223358263,1984-04-22
17.330848077010774,1984-04-23
19.621723614344475,1984-04-24
17.896436002568986,1984-04-25
23.273588812839495,1984-04-26
28.68076525106561,1984-04-27
34.85779959320569,1984-04-28
38.54458231217469,1984-04-29
44.39669598238199,1984-04-30
49.133349756817296,1984-05-01
49.59029937808734,1984-05-02
44.93472752354563,1984-05-03
37.04704944469868,1984-05-04
31.484370984444958,1984-05-05
25.836393695463673,1984-05-06
20.793277214646686,1984-05-07
13.820097157292214,1984-05-08
14.693760031621139,1984-05-09
16.47610689876726,1984-05-10
18.307452540074326,1984-05-11
21.062268809504108,1984-05-12
23.62995822761242,1984-05-13
24.38341454586626,1984-05-14
27.927074907936962,1984-05-15
27.660470290247215,1984-05-16
24.25039172685293,1984-05-17
23.724276190171075,1984-05-18
22.881465160105936,1984-05-19
20.392233039563205,1984-05-20
18.897269569151902,1984-05-21
15.818102698236213,1984-05-22
15.576014274648836,1984-05-23
14.727485977056775,1984-05-24
16.2165015245026,1984-05-25
15.223119124583087,1984-05-26
16.116307247487317,1984-05-27
15.7869245046723,1984-05-28
12.35619825406148,1984-05-29
12.302022169952673,1984-05-30
14.91968648731486,1984-05-31
15.230678670506713,1984-06-01
16.101335705995112,1984-06-02
17.07715564174353,1984-06-03
19.139583629369096,1984-06-04
17.804697808573497,1984-06-05
15.724513858094426,1984-06-06
14.026797749906205,1984-06-07
13.792540910594994,1984-06-08
10.34661676693086,1984-06-09
8.585701637164657,1984-06-10
6.1044859801524884,1984-06-11
4.360274136540514,1984-06-12
4.401438333821723,1984-06-13
1.8208851203910017,1984-06-14
2.976303947495715,1984-06-15
3.3357594801180555,1984-06-16
4.298045706905042,1984-06-17
1.931187799180865,1984-06-18
1.870521816060656,1984-06-19
2.799934525613518,1984-06-20
3.9664957950158493,1984-06-21
2.9961937166924426,1984-06-22
3.1464349425559472,1984-06-23
2.9220292089730693,1984-06-24
3.6380076389379834,1984-06-25
2.547599005482466,1984-06-26
3.588561119874141,1984-06-27
3.0761903686972523,1984-06-28
2.349071275024262,1984-06-29
3.107401243715085,1984-06-30
4.303272337399254,1984-07-01
2.442965517781666,1984-07-02
4.835165571158969,1984-07-03
2.713446622350053,1984-07-04
2.258405376757753,1984-07-05
2.0156229393464447,1984-07-06
3.2821741036749046,1984-07-07
2.7030064764566113,1984-07-08
4.0899423162975195,1984-07-09
3.234478918558563,1984-07-10
1.876945156138644,1984-07-11
2.4756191579054803,1984-07-12
4.047141649875759,1984-07-13
1.5456959462867748,1984-07-14
2.8771721959405903,1984-07-15
3.0559643464208675,1984-07-16
2.986739787750557,1984-07-17
3.176394345518184,1984-07-18
3.43161390731647,1984-07-19
1.9515930115813787,1984-07-20
1.3276146465045595,1984-07-21
2.3031250162966663,1984-07-22
1.1218482238676408,1984-07-23
2.323435627504747,1984-07-24
3.0803774096184457,1984-07-25
6.359568227448899,1984-07-26
8.962790505436654,1984-07-27
10.619131681770403,1984-07-28
11.806485316224805,1984-07-29
16.849211407304818,1984-07-30
18.338635630742584,1984-07-31
19.04233305776153,1984-08-01
20.012208499688082,1984-08-02
19.574130587497372,1984-08-03
19.0955825814935,1984-08-04
19.824235812628295,1984-08-05
17.823816986949186,1984-08-06
18.778107624240803,1984-08-07
20.566033973007993,1984-08-08
15.46350630627479,1984-08-09
13.464917395122752,1984-08-10
11.040613134147183,1984-08-11
9.138252061446714,1984-08-12
5.619923525041599,1984-08-13
4.744924052872645,1984-08-14
4.968787904560954,1984-08-15
4.2751553802051765,1984-08-16
4.628079400101964,1984-08-17
3.0442646452113324,1984-08-18
3.0740791316032112,1984-08-19
3.0605939550148133,1984-08-20
2.013643549054336,1984-08-21
0.001,1984-08-22
2.261463588451499,1984-08-23
1.0861958130932874,1984-08-24
2.082961937030352,1984-08-25
0.001,1984-08-26
0.9432776033903665,1984-08-27
0.6028399271927982,1984-08-28
1.1280320830685902,1984-08-29
1.2377021181276482,1984-08-30
2.0625734502903317,1984-08-31
1.3955155442616856,1984-09-01
0.001,1984-09-02
1.888399084674441,1984-09-03
0.001,1984-09-04
2.208475572773229,1984-09-05
1.9941484684281936,1984-09-06
1.146115788067215,1984-09-07
1.1066510687209492,1984-09-08
0.46690238582102217,1984-09-09
0.17225905834734578,1984-09-10
1.9203667750299656,1984-09-11
3.5802627817161,1984-09-12
1.8537092761989922,1984-09-13
0.8057460548069773,1984-09-14
1.9957707699548335,1984-09-15
3.425387176131591,1984-09-16
4.441967887453628,1984-09-17
5.651579922755558,1984-09-18
2.890827435245944,1984-09-19
7.007615138108977,1984-09-20
7.773003916327483,1984-09-21
11.28452602095576,1984-09-22
11.157599139099819,1984-09-23
11.891113758294132,1984-09-24
15.355834963510056,1984-09-25
14.275288084575143,1984-09-26
15.05795790395712,1984-09-27
16.0426765262173,1984-09-28
17.039293900612677,1984-09-29
19.01708951113795,1984-09-30
19.36179758476683,1984-10-01
19.72260579171544,1984-10-02
18.526727344096802,1984-10-03
22.12379309952212,1984-10-04
20.664529990018877,1984-10-05
20.528643341955856,1984-10-06
19.442992419366014,1984-10-07
20.02782744360329,1984-10-08
19.750403596957515,1984-10-09
18.666430322812822,1984-10-10
15.051025714198772,1984-10-11
14.777312677759019,1984-10-12
11.944256655828152,1984-10-13
8.747090426556978,1984-10-14
7.977111411565143,1984-10-15
6.325209420873593,1984-10-16
6.401399717753581,1984-10-17
6.365348887834163,1984-10-18
8.397827830188106,1984-10-19
11.111958770421937,1984-10-20
13.250763844518278,1984-10-21
13.800649093273543,1984-10-22
15.230620488666506,1984-10-23
14.287710979102062,1984-10-24
16.492946990990234,1984-10-25
15.778851769288758,1984-10-26
15.653685583843238,1984-10-27
14.837807623530688,1984-10-28
14.152651839793108,1984-10-29
15.042309758820544,1984-10-30
14.35207362948272,1984-10-31
11.37648889182405,1984-11-01
12.6854544624907,1984-11-02
12.926178980684817,1984-11-03
11.248417693553836,1984-11-04
9.613728847002378,1984-11-05
9.104931082100045,1984-11-06
7.92118436662385,1984-11-07
6.826854827302418,1984-11-08
5.404182925391831,1984-11-09
7.005396325691753,1984-11-10
7.802350448895115,1984-11-11
3.123059177878586,1984-11-12
6.409884713030523,1984-11-13
3.9170250038787646,1984-11-14
3.817823831251351,1984-11-15
3.093877085262477,1984-11-16
3.915146397943263,1984-11-17
4.219955895738973,1984-11-18
3.523008799319886,1984-11-19
1.340962018787832,1984-11-20
3.1996655414810804,1984-11-21
2.967660217742259,1984-11-22
2.028709425876878,1984-11-23
3.560097791061999,1984-11-24
4.145215736328206,1984-11-25
5.3326938399181065,1984-11-26
4.275321679669458,1984-11-27
4.112029844267553,1984-11-28
2.8842109286527187,1984-11-29
3.5519228333940993,1984-11-30
4.859635561468968,1984-12-01
4.592805905319176,1984-12-02
4.261672963850018,1984-12-03
3.9498259217253207,1984-12-04
3.1160580425462987,1984-12-05
3.392977961357195,1984-12-06
4.427777064011039,1984-12-07
3.9169613968082375,1984-12-08
4.017298537888619,1984-12-09
1.5013203352161564,1984-12-10
3.506339005590304,1984-12-11
1.9126335113663253,1984-12-12
2.8128562427535075,1984-12-13
3.360419786034753,1984-12-14
2.642438822009185,1984-12-15
3.115303603964893,1984-12-16
2.3913440641315153,1984-12-17
1.691692762413242,1984-12-18
3.3484475253095987,1984-12-19
3.2725293643764104,1984-12-20
4.431534621084308,1984-12-21
1.339512001452209,1984-12-22
2.7207050637759806,1984-12-23
2.0634633314775757,1984-12-24
3.5356111773844225,1984-12-25
3.7270368257341064,1984-12-26
3.3437881320900344,1984-12-27
3.5911608143525253,1984-12-28
4.24798159239637,1984-12-29
2.2568739011006724,1984-12-30
2.1130381443637485,1984-12-31
0.804715499303833,1985-01-01
1.460108968322189,1985-01-02
1.62492139628678,1985-01-03
3.1254387288085574,1985-01-04
1.922389886349567,1985-01-05
3.327840968183215,1985-01-06
2.055183334395222,1985-01-07
2.4115701519651562,1985-01-08
0.37021472378428877,1985-01-09
1.249627561613017,1985-01-10
2.288469971727414,1985-01-11
0.7282713008638225,1985-01-12
1.6366394114601257,1985-01-13
0.5658156415070938,1985-01-14
0.9640579638022728,1985-01-15
0.6840452206588923,1985-01-16
1.4580362081615728,1985-01-17
0.6844585577823186,1985-01-18
0.6060670601324746,1985-01-19
1.2443368171131721,1985-01-20
0.4486544798960651,1985-01-21
1.8147458628007254,1985-01-22
3.0493562446134845,1985-01-23
2.6649190525587745,1985-01-24
2.0434710812316257,1985-01-25
0.04831495087618709,1985-01-26
0.001,1985-01-27
1.8216034773741967,1985-01-28
0.986611984906226,1985-01-29
1.5198921089505888,1985-01-30
2.065702963119671,1985-01-31
0.39565629550590586,1985-02-01
0.13806322219393263,1985-02-02
0.001,1985-02-03
0.2666356367406232,1985-02-04
1.2880938761198155,1985-02-05
2.149436539844135,1985-02-06
1.95715804392277,1985-02-07
0.001,1985-02-08
3.3049001736981904,1985-02-09
0.7588614585632633,1985-02-10
0.7200907286443422,1985-02-11
0.9245066697243163,1985-02-12
0.5872892709874393,1985-02-13
0.001,1985-02-14
0.001,1985-02-15
0.4655524426277028,1985-02-16
0.6763031029658146,1985-02-17
0.13430053860816715,1985-02-18
2.014454095535099,1985-02-19
0.37413699922608806,1985-02-20
0.5088088373935526,1985-02-21
0.9280405145638585,1985-02-22
0.001,1985-02-23
2.297174193914334,1985-02-24
0.9099063973259135,1985-02-25
3.1002782297924316,1985-02-26
0.6745791656967797,1985-02-27
0.001,1985-02-28
0.594390067129714,1985-03-01
0.001,1985-03-02
2.1922412973069387,1985-03-03
2.90387497400166,1985-03-04
1.133746970546144,1985-03-05
0.001,1985-03-06
0.498430318505083,1985-03-07
0.001,1985-03-08
1.4615642181987396,1985-03-09
0.7299570764879547,1985-03-10
1.6150972044231986,1985-03-11
0.12816254941159977,1985-03-12
0.5610100710570431,1985-03-13
1.2915046746998677,1985-03-14
0.12142436337722384,1985-03-15
1.5856294044103683,1985-03-16
0.47676453938019137,1985-03-17
0.001,1985-03-18
0.5500137005887575,1985-03-19
0.9407134984098424,1985-03-20
0.3533051527429656,1985-03-21
0.8047911841572594,1985-03-22
0.001,1985-03-23
0.001,1985-03-24
0.6615881045196597,1985-03-25
0.9064289252213984,1985-03-26
0.8004273817400505,1985-03-27
1.6990084641569028,1985-03-28
2.5338386320106743,1985-03-29
0.001,1985-03-30
0.001,1985-03-31
1.4641986722712828,1985-04-01
2.254107231323243,1985-04-02
1.5163125911498727,1985-04-03
1.4296592477533596,1985-04-04
0.8875315261139531,1985-04-05
1.035253327808984,1985-04-06
2.1622089980209087,1985-04-07
0.32917656566771814,1985-04-08
0.001,1985-04-09
0.001,1985-04-10
1.4927388418844507,1985-04-11
1.822961141788392,1985-04-12
2.699365495424302,1985-04-13
2.3488263001499967,1985-04-14
2.0709031523692256,1985-04-15
1.8259919383949343,1985-04-16
1.5359163014389678,1985-04-17
0.47758057616967475,1985-04-18
1.113041358147174,1985-04-19
3.917397940976011,1985-04-20
3.6167606437473894,1985-04-21
5.651804302356403,1985-04-22
4.048321915414581,1985-04-23
3.1037749215822714,1985-04-24
5.513443547758485,1985-04-25
4.7248280036304005,1985-04-26
4.522271250250441,1985-04-27
4.853368212866573,1985-04-28
4.637275655870688,1985-04-29
6.0666400689255235,1985-04-30
3.177711369245629,1985-05-01
4.0724965556903605,1985-05-02
5.259709874668687,1985-05-03
5.1806360201558554,1985-05-04
11.00399457986559,1985-05-05
12.25859278405402,1985-05-06
16.230185187789328,1985-05-07
20.320730737605192,1985-05-08
20.856833364542556,1985-05-09
23.06928420281383,1985-05-10
27.242184208006854,1985-05-11
31.180277762850544,1985-05-12
37.5121843986722,1985-05-13
42.59975644502493,1985-05-14
46.78342168529324,1985-05-15
53.0100272906421,1985-05-16
53.528591674839866,1985-05-17
52.72952801865977,1985-05-18
52.750430556726535,1985-05-19
50.869137660254886,1985-05-20
49.68182386347549,1985-05-21
50.430190239855406,1985-05-22
51.19517311847005,1985-05-23
50.79022217442041,1985-05-24
45.88332725757967,1985-05-25
42.7139946197069,1985-05-26
39.06818060437078,1985-05-27
33.822234680164904,1985-05-28
30.20249946695536,1985-05-29
26.14180129441805,1985-05-30
26.319178058308733,1985-05-31
24.193488558432133,1985-06-01
21.556538017845984,1985-06-02
18.161338368839775,1985-06-03
16.58959797143635,1985-06-04
13.014714242218082,1985-06-05
11.824443734160697,1985-06-06
11.940428897721329,1985-06-07
10.889284753613163,1985-06-08
10.997848517685764,1985-06-09
8.773364429415642,1985-06-10
11.646276268051935,1985-06-11
9.802364179183588,1985-06-12
10.333739299278475,1985-06-13
9.275728324480097,1985-06-14
9.751452107636469,1985-06-15
6.7030184620629605,1985-06-16
8.61702272981702,1985-06-17
6.410569816132684,1985-06-18
6.343774259948139,1985-06-19
5.37662585515333,1985-06-20
5.897204827965007,1985-06-21
6.4100274314127965,1985-06-22
7.791843549202557,1985-06-23
8.701069568553958,1985-06-24
11.760331301627707,1985-06-25
12.465158830011738,1985-06-26
13.604052173470784,1985-06-27
13.657693985558026,1985-06-28
10.10187334529349,1985-06-29
11.894209478677595,1985-06-30
11.32580670348253,1985-07-01
9.146124759904989,1985-07-02
8.137883095472102,1985-07-03
7.028869277915782,1985-07-04
5.997697717444275,1985-07-05
4.999892865256664,1985-07-06
3.728600881265864,1985-07-07
4.538462481202365,1985-07-08
5.0109812605926916,1985-07-09
3.9123012066188023,1985-07-10
3.107879562951106,1985-07-11
3.570380317737088,1985-07-12
5.181714439187887,1985-07-13
9.085140922325143,1985-07-14
10.465392432907525,1985-07-15
12.865514959847886,1985-07-16
15.654081481575846,1985-07-17
17.86128207511953,1985-07-18
17.101159855634123,1985-07-19
15.51208321659776,1985-07-20
14.083568818946853,1985-07-21
10.627551105472609,1985-07-22
8.635888629049191,1985-07-23
7.267289686809078,1985-07-24
5.565892351597162,1985-07-25
5.407761562504837,1985-07-26
6.081715454922974,1985-07-27
3.57331841927711,1985-07-28
3.372972603487236,1985-07-29
3.1526073021304613,1985-07-30
4.691248829470913,1985-07-31
1.1811236052245015,1985-08-01
3.5675130500340617,1985-08-02
2.725527428598747,1985-08-03
6.190734487327045,1985-08-04
9.446785831526935,1985-08-05
9.713179505917811,1985-08-06
12.44900389949743,1985-08-07
16.124266012722295,1985-08-08
13.993871405915359,1985-08-09
14.244109434804168,1985-08-10
13.699873815077655,1985-08-11
12.086508775342994,1985-08-12
10.585985030171887,1985-08-13
10.963381519695972,1985-08-14
8.576846824024239,1985-08-15
9.315878748851661,1985-08-16
7.344379861314637,1985-08-17
6.427953035855363,1985-08-18
7.259773302753688,1985-08-19
7.219040137858739,1985-08-20
7.459564791281318,1985-08-21
7.313573613697828,1985-08-22
8.33913862021923,1985-08-23
7.439895498747049,1985-08-24
7.980845201689899,1985-08-25
7.677464331780563,1985-08-26
4.759467740832102,1985-08-27
7.710681629524061,1985-08-28
6.199284760380848,1985-08-29
4.881260015751788,1985-08-30
7.573579396405522,1985-08-31
5.7323652934249045,1985-09-01
6.386151945327938,1985-09-02
7.546252012918416,1985-09-03
8.059473274610403,1985-09-04
8.246519005873967,1985-09-05
8.25695075854571,1985-09-06
9.253702587941882,1985-09-07
11.738708301688765,1985-09-08
9.900917163002303,1985-09-09
11.317818258845618,1985-09-10
12.526377355032142,1985-09-11
12.182407025582506,1985-09-12
11.494331043515173,1985-09-13
11.919333612055636,1985-09-14
9.658685391125093,1985-09-15
9.992408652821073,1985-09-16
7.9062527522548915,1985-09-17
8.208554017661976,1985-09-18
8.040124610739069,1985-09-19
10.022428081493388,1985-09-20
7.327464299638982,1985-09-21
6.5602181904537815,1985-09-22
6.511624223940742,1985-09-23
4.440568042607081,1985-09-24
2.5944527748716313,1985-09-25
4.425739552316283,1985-09-26
2.97682364490576,1985-09-27
2.7990245934233626,1985-09-28
5.306941749208826,1985-09-29
5.450074877889831,1985-09-30
2.243810613740152,1985-10-01
4.330340343735825,1985-10-02
3.3054497495994366,1985-10-03
2.838671538902659,1985-10-04
2.3804556037733753,1985-10-05
3.7473718579970834,1985-10-06
4.203435977000563,1985-10-07
3.2753469116148732,1985-10-08
2.5737012910734838,1985-10-09
4.723680904437016,1985-10-10
3.119092486120681,1985-10-11
5.657710821723296,1985-10-12
3.683120616391612,1985-10-13
2.779908082975523,1985-10-14
3.5337183600456417,1985-10-15
2.3864313020769377,1985-10-16
3.151204989280711,1985-10-17
4.168503158950346,1985-10-18
3.8382816503092383,1985-10-19
2.0005993080804187,1985-10-20
2.1123856629466173,1985-10-21
0.6494075003404967,1985-10-22
2.2765574562187703,1985-10-23
0.001,1985-10-24
2.1557106859657744,1985-10-25
0.9209094513110744,1985-10-26
0.45447117020244177,1985-10-27
1.5650752739185838,1985-10-28
2.2042732565189818,1985-10-29
1.4130627231437178,1985-10-30
1.8129424268853518,1985-10-31
2.6918036999199146,1985-11-01
1.0590948831586837,1985-11-02
0.8478287004506135,1985-11-03
1.9363523406242409,1985-11-04
2.1600431145278867,1985-11-05
1.7243851660090628,1985-11-06
1.6781392416775338,1985-11-07
1.8644107101923408,1985-11-08
0.001,1985-11-09
0.001,1985-11-10
0.001,1985-11-11
1.6540530528707051,1985-11-12
1.3545704602398412,1985-11-13
1.0101132564096122,1985-11-14
0.001,1985-11-15
1.8094218111724785,1985-11-16
0.001,1985-11-17
0.33668840689819424,1985-11-18
0.001,1985-11-19
0.36959239682013895,1985-11-20
0.016036342574095475,1985-11-21
1.3241945904791221,1985-11-22
0.3409920809046033,1985-11-23
1.4401421900947868,1985-11-24
1.395188287476488,1985-11-25
1.5061637667828414,1985-11-26
0.001,1985-11-27
0.001,1985-11-28
1.971836456968962,1985-11-29
1.6587341506831912,1985-11-30
1.0168551931438252,1985-12-01
0.001,1985-12-02
0.001,1985-12-03
1.328056448069014,1985-12-04
1.6208166483047595,1985-12-05
1.4181660802019227,1985-12-06
1.8351797179949823,1985-12-07
0.6075669055027905,1985-12-08
0.1870656274877246,1985-12-09
0.9316635919660068,1985-12-10
2.1825357432793133,1985-12-11
0.5401280863821122,1985-12-12
0.49531872108673736,1985-12-13
0.001,1985-12-14
0.11330078832131635,1985-12-15
0.001,1985-12-16
0.001,1985-12-17
1.978186293374144,1985-12-18
0.09248642494656723,1985-12-19
1.0820724207895553,1985-12-20
1.5783619531771476,1985-12-21
1.102858083053193,1985-12-22
0.001,1985-12-23
0.001,1985-12-24
0.001,1985-12-25
0.5071725996357427,1985-12-26
0.6671469585466429,1985-12-27
2.0453584515531684,1985-12-28
0.43190230821882203,1985-12-29
0.001,1985-12-30
0.001,1985-12-31
1.1892318960667272,1986-01-01
0.8506114383383132,1986-01-02
1.9717433037464618,1986-01-03
0.584624070024545,1986-01-04
0.2730066419921401,1986-01-05
0.3820331197372737,1986-01-06
0.966495397589406,1986-01-07
1.0215361425520193,1986-01-08
1.7210412863340845,1986-01-09
2.6009916484218065,1986-01-10
0.001,1986-01-11
0.001,1986-01-12
0.001,1986-01-13
0.8421495503187273,1986-01-14
0.001,1986-01-15
0.001,1986-01-16
0.8654585634928651,1986-01-17
1.0295592132154234,1986-01-18
0.32988078898617845,1986-01-19
1.6876008198535237,1986-01-20
0.001,1986-01-21
2.0727362762190156,1986-01-22
0.001,1986-01-23
2.0638665859806236,1986-01-24
0.3707978186877437,1986-01-25
1.1673855707818501,1986-01-26
0.5219792765064925,1986-01-27
0.7231424906885887,1986-01-28
1.4249020097943739,1986-01-29
0.5642298359532459,1986-01-30
0.5072364654603149,1986-01-31
1.4327636541781028,1986-02-01
0.001,1986-02-02
0.7604338823912906,1986-02-03
0.001,1986-02-04
0.8102159385490117,1986-02-05
1.5634047087889988,1986-02-06
0.3653836458299101,1986-02-07
1.1268920324241662,1986-02-08
0.8496362402070715,1986-02-09
0.6321140487838786,1986-02-10
0.001,1986-02-11
0.04461948046707592,1986-02-12
0.7612775253320538,1986-02-13
0.38750611712421107,1986-02-14
2.2296869678880107,1986-02-15
1.6150047254949413,1986-02-16
0.001,1986-02-17
0.10902643754370528,1986-02-18
0.001,1986-02-19
0.001,1986-02-20
0.001,1986-02-21
2.9282357012768987,1986-02-22
0.001,1986-02-23
0.001,1986-02-24
0.001,1986-02-25
0.001,1986-02-26
0.001,1986-02-27
0.682309789691345,1986-02-28
0.001,1986-03-01
0.001,1986-03-02
0.001,1986-03-03
2.159720379228234,1986-03-04
1.286454084611562,1986-03-05
0.1390305915322564,1986-03-06
1.3590066620455739,1986-03-07
0.18306425876809615,1986-03-08
3.1429202947519386e-05,1986-03-09
0.5775177198983321,1986-03-10
2.079582792926894,1986-03-11
2.3663628257129106,1986-03-12
0.001,1986-03-13
0.3829151469062462,1986-03-14
1.157676162867022,1986-03-15
0.6701019539893481,1986-03-16
0.001,1986-03-17
0.001,1986-03-18
0.7557484245711393,1986-03-19
0.4056530558276349,1986-03-20
1.7174142322691943,1986-03-21
1.5506524493662392,1986-03-22
0.967501141546276,1986-03-23
1.8279555754490018,1986-03-24
0.49089565898151477,1986-03-25
0.9286916745896191,1986-03-26
0.001,1986-03-27
0.7707669302110765,1986-03-28
2.332465175269183,1986-03-29
0.4130501799812741,1986-03-30
2.48200108494391,1986-03-31
1.0358999871359482,1986-04-01
0.3664613821444898,1986-04-02
1.6738872031164027,1986-04-03
0.001,1986-04-04
1.1534504331558244,1986-04-05
0.001,1986-04-06
1.4145096825633845,1986-04-07
2.9638733863103996,1986-04-08
0.006242505718607183,1986-04-09
0.9013623399729461,1986-04-10
0.842583826771322,1986-04-11
2.399261682456951,1986-04-12
1.818824703772064,1986-04-13
3.125185284291327,1986-04-14
1.7876517586894711,1986-04-15
1.3889555564716727,1986-04-16
0.14510756615212017,1986-04-17
1.2905154543068165,1986-04-18
0.001,1986-04-19
2.340645744894391,1986-04-20
1.2705887979612611,1986-04-21
1.6327526015968907,1986-04-22
2.829998924601024,1986-04-23
2.7868886243784896,1986-04-24
4.968859177872782,1986-04-25
4.055878832604886,1986-04-26
9.484252553402111,1986-04-27
14.820332600561429,1986-04-28
22.534135840640285,1986-04-29
29.587440079338723,1986-04-30
33.94011040170726,1986-05-01
39.700395991042576,1986-05-02
39.67542147072672,1986-05-03
42.405467988629304,1986-05-04
47.7025020511128,1986-05-05
46.2017805216316,1986-05-06
48.22220839071394,1986-05-07
51.34382158189407,1986-05-08
50.59347658647731,1986-05-09
54.06068111596123,1986-05-10
48.80625528888965,1986-05-11
42.19428324148382,1986-05-12
38.70233650498995,1986-05-13
32.86630774266298,1986-05-14
28.1099808466411,1986-05-15
22.186540793727005,1986-05-16
23.29906772241342,1986-05-17
21.32876859511408,1986-05-18
20.237590587645556,1986-05-19
19.975429743190833,1986-05-20
17.15066277466436,1986-05-21
15.603098460917758,1986-05-22
